timestamp,X,Y,Z
272000,18348.713099,5021.729257,49516.559844
273000,18348.703479,5021.710294,49516.571529
274000,18348.703728,5021.744675,49516.565284
275000,18348.692931,5021.701137,49516.556473
276000,18348.728555,5021.679054,49516.592451
277000,18348.730589,5021.716095,49516.571412
278000,18348.713904,5021.750587,49516.547343
279000,18348.670438,5021.674431,49516.559478
280000,18348.706234,5021.741510,49516.600917
281000,18348.738929,5021.670764,49516.498505
282000,18348.749371,5021.693796,49516.488782
283000,18348.713516,5021.736796,49516.562174
284000,18348.673760,5021.693257,49516.558846
285000,18348.702957,5021.653792,49516.635102
286000,18348.719954,5021.743391,49516.537298
287000,18348.734490,5021.681279,49516.590757
288000,18348.716920,5021.684340,49516.518957
289000,18348.667531,5021.724983,49516.580383
290000,18348.739530,5021.683874,49516.514563
291000,18348.733581,5021.707137,49516.558621
292000,18348.726451,5021.670440,49516.575727
293000,18348.704577,5021.713894,49516.603120
294000,18348.661510,5021.725022,49516.552154
295000,18348.680355,5021.704657,49516.601618
296000,18348.702720,5021.688884,49516.556978
297000,18348.718520,5021.642461,49516.610573
298000,18348.698715,5021.771454,49516.596359
299000,18348.708418,5021.699733,49516.566223
300000,18348.779157,5021.750315,49516.561219
301000,18348.737479,5021.703675,49516.559519
302000,18348.740251,5021.732843,49516.573229
303000,18348.749351,5021.719720,49516.573636
304000,18348.752537,5021.711759,49516.534112
305000,18348.719614,5021.714282,49516.561756
306000,18348.684388,5021.712275,49516.563267
307000,18348.749345,5021.746227,49516.565918
308000,18348.755720,5021.737906,49516.572672
309000,18348.734913,5021.664940,49516.543150
310000,18348.680255,5021.683337,49516.598345
311000,18348.709997,5021.688801,49516.558617
312000,18348.689884,5021.741186,49516.535082
313000,18348.745678,5021.738434,49516.605970
314000,18348.690830,5021.692769,49516.578775
315000,18348.724321,5021.754543,49516.582393
316000,18348.750906,5021.737093,49516.563089
317000,18348.680937,5021.723848,49516.525714
318000,18348.712783,5021.708091,49516.568925
319000,18348.694937,5021.719709,49516.567256
320000,18348.745470,5021.707452,49516.611732
321000,18348.740329,5021.724659,49516.508518
322000,18348.741593,5021.717150,49516.588085
323000,18348.730777,5021.728921,49516.529995
324000,18348.744228,5021.695649,49516.557415
325000,18348.777629,5021.685986,49516.618418
326000,18348.706193,5021.712199,49516.574851
327000,18348.703211,5021.671871,49516.563099
328000,18348.737912,5021.696973,49516.546570
329000,18348.708306,5021.663090,49516.563749
330000,18348.752660,5021.710715,49516.534330
331000,18348.757102,5021.672306,49516.522930
332000,18348.744884,5021.682685,49516.532274
333000,18348.693737,5021.730784,49516.561186
334000,18348.703550,5021.749774,49516.536202
335000,18348.646327,5021.706331,49516.548649
336000,18348.720718,5021.760540,49516.598756
337000,18348.704584,5021.741725,49516.538836
338000,18348.706025,5021.699458,49516.593248
339000,18348.754218,5021.691714,49516.549478
340000,18348.701762,5021.720125,49516.530493
341000,18348.745689,5021.650521,49516.601709
342000,18348.667054,5021.679751,49516.572540
343000,18348.733378,5021.688862,49516.519278
344000,18348.686070,5021.630118,49516.571527
345000,18348.702472,5021.709054,49516.553380
346000,18348.703974,5021.707339,49516.552228
347000,18348.726433,5021.661386,49516.620249
348000,18348.707350,5021.695395,49516.519615
349000,18348.741985,5021.719460,49516.560596
350000,18348.716609,5021.702515,49516.576673
351000,18348.773138,5021.717708,49516.560278
352000,18348.703373,5021.650354,49516.638770
353000,18348.791724,5021.769684,49516.586871
354000,18348.754501,5021.722787,49516.499847
355000,18348.713643,5021.706834,49516.571650
356000,18348.722688,5021.739990,49516.601039
357000,18348.705409,5021.623631,49516.582645
358000,18348.761297,5021.723355,49516.584298
359000,18348.675544,5021.674047,49516.499382
360000,18348.639876,5021.699725,49516.554518
361000,18348.752615,5021.706699,49516.580222
362000,18348.710212,5021.704611,49516.576893
363000,18348.717506,5021.681690,49516.573866
364000,18348.705115,5021.700060,49516.495671
365000,18348.676165,5021.684564,49516.512296
366000,18348.696499,5021.674228,49516.536549
367000,18348.735306,5021.728629,49516.570213
368000,18348.731793,5021.731680,49516.586111
369000,18348.712621,5021.679420,49516.579623
370000,18348.695523,5021.713473,49516.539561
371000,18348.711673,5021.767488,49516.604213
372000,18348.722891,5021.679515,49516.536465
373000,18348.719632,5021.718174,49516.511127
374000,18348.670529,5021.704704,49516.591428
375000,18348.792297,5021.704116,49516.567927
376000,18348.731335,5021.674868,49516.540474
377000,18348.717581,5021.700474,49516.532918
378000,18348.728288,5021.697787,49516.529205
379000,18348.673091,5021.680536,49516.529884
380000,18348.749389,5021.720419,49516.555177
381000,18348.762354,5021.713026,49516.595319
382000,18348.706753,5021.691449,49516.612470
383000,18348.703998,5021.717584,49516.551595
384000,18348.745970,5021.729512,49516.564738
385000,18348.765472,5021.694474,49516.539253
386000,18348.733232,5021.711531,49516.559757
387000,18348.754193,5021.725117,49516.525769
388000,18348.727292,5021.675965,49516.544576
389000,18348.748570,5021.696676,49516.597720
390000,18348.698508,5021.706229,49516.566510
391000,18348.664322,5021.741826,49516.569340
392000,18348.757970,5021.718072,49516.529728
393000,18348.728653,5021.702827,49516.572377
394000,18348.745267,5021.708280,49516.579668
395000,18348.768516,5021.708169,49516.539438
396000,18348.673095,5021.740522,49516.539064
397000,18348.693055,5021.729249,49516.548065
398000,18348.752133,5021.689307,49516.597351
399000,18348.766144,5021.722792,49516.526971
400000,18348.727724,5021.732310,49516.616032
401000,18348.695403,5021.701519,49516.551711
402000,18348.714908,5021.695966,49516.544635
403000,18348.694292,5021.693656,49516.548883
404000,18348.771055,5021.710898,49516.581129
405000,18348.686093,5021.694685,49516.609748
406000,18348.751248,5021.674450,49516.561317
407000,18348.711891,5021.718285,49516.528792
408000,18348.708544,5021.723482,49516.568038
409000,18348.755804,5021.754539,49516.557654
410000,18348.767880,5021.763630,49516.538725
411000,18348.716198,5021.712127,49516.554700
412000,18348.727068,5021.753069,49516.567840
413000,18348.716579,5021.665439,49516.583902
414000,18348.782279,5021.723021,49516.536020
415000,18348.770250,5021.742159,49516.580386
416000,18348.749592,5021.695509,49516.563622
417000,18348.736147,5021.688584,49516.511059
418000,18348.661814,5021.643233,49516.557116
419000,18348.705497,5021.714660,49516.546549
420000,18348.710297,5021.654474,49516.562203
421000,18348.756294,5021.701030,49516.577442
422000,18348.721594,5021.683497,49516.553117
423000,18348.675149,5021.764971,49516.540307
424000,18348.703735,5021.734469,49516.543525
425000,18348.752432,5021.734525,49516.528143
426000,18348.766945,5021.685002,49516.548383
427000,18348.719803,5021.712344,49516.573681
428000,18348.786018,5021.726465,49516.576167
429000,18348.751774,5021.701799,49516.550062
430000,18348.771026,5021.684946,49516.530712
431000,18348.760900,5021.697286,49516.564735
432000,18348.705229,5021.735956,49516.536729
433000,18348.690984,5021.731569,49516.569802
434000,18348.705494,5021.726617,49516.512727
435000,18348.756255,5021.681232,49516.571614
436000,18348.704667,5021.779805,49516.567408
437000,18348.715194,5021.673380,49516.547011
438000,18348.716914,5021.672039,49516.552308
439000,18348.721839,5021.692652,49516.550976
440000,18348.781435,5021.681657,49516.518205
441000,18348.746832,5021.708006,49516.609551
442000,18348.716078,5021.710900,49516.573022
443000,18348.757059,5021.717624,49516.549731
444000,18348.744060,5021.744638,49516.552054
445000,18348.689442,5021.669648,49516.521620
446000,18348.733621,5021.703565,49516.526487
447000,18348.751199,5021.731424,49516.522834
448000,18348.699544,5021.730596,49516.580247
449000,18348.710058,5021.694031,49516.594468
450000,18348.717730,5021.688546,49516.527221
451000,18348.770072,5021.723650,49516.580351
452000,18348.755562,5021.723052,49516.531086
453000,18348.660113,5021.718620,49516.571541
454000,18348.746688,5021.744523,49516.574849
455000,18348.746411,5021.709092,49516.568948
456000,18348.704764,5021.692204,49516.523768
457000,18348.742311,5021.661605,49516.542799
458000,18348.722803,5021.672550,49516.559095
459000,18348.718351,5021.732908,49516.541700
460000,18348.714623,5021.684201,49516.567077
461000,18348.719858,5021.701202,49516.518888
462000,18348.683394,5021.723144,49516.535298
463000,18348.675132,5021.704253,49516.573323
464000,18348.769826,5021.691800,49516.593675
465000,18348.732382,5021.678072,49516.611817
466000,18348.720562,5021.677217,49516.535368
467000,18348.733647,5021.707236,49516.551746
468000,18348.782346,5021.729297,49516.504369
469000,18348.673680,5021.656666,49516.580516
470000,18348.727689,5021.671866,49516.608087
471000,18348.723682,5021.717559,49516.589622
472000,18348.672373,5021.673791,49516.542559
473000,18348.732443,5021.700342,49516.603014
474000,18348.715790,5021.706981,49516.533090
475000,18348.709740,5021.676344,49516.520172
476000,18348.738138,5021.655056,49516.538238
477000,18348.683025,5021.730373,49516.559736
478000,18348.705989,5021.663041,49516.558455
479000,18348.747897,5021.715430,49516.541726
480000,18348.699910,5021.730119,49516.554113
481000,18348.708369,5021.692938,49516.565902
482000,18348.719123,5021.697404,49516.570213
483000,18348.736232,5021.702441,49516.571582
484000,18348.677905,5021.676091,49516.582227
485000,18348.777949,5021.655092,49516.546461
486000,18348.700741,5021.687335,49516.557478
487000,18348.696187,5021.707675,49516.563521
488000,18348.715320,5021.728511,49516.549609
489000,18348.733188,5021.676792,49516.598146
490000,18348.716981,5021.686681,49516.554542
491000,18348.760657,5021.672440,49516.514434
492000,18348.710715,5021.743059,49516.568504
493000,18348.750276,5021.682379,49516.573997
494000,18348.681423,5021.734544,49516.566426
495000,18348.700620,5021.745108,49516.557006
496000,18348.694256,5021.682347,49516.552327
497000,18348.710744,5021.661715,49516.538059
498000,18348.719758,5021.682555,49516.552103
499000,18348.703715,5021.636589,49516.548995
500000,18348.719398,5021.806215,49516.536249
501000,18348.744474,5021.647235,49516.604099
502000,18348.701539,5021.699912,49516.575423
503000,18348.723312,5021.699355,49516.580233
504000,18348.713751,5021.705904,49516.577357
505000,18348.759628,5021.706407,49516.606143
506000,18348.759694,5021.730423,49516.611043
507000,18348.766874,5021.662377,49516.572075
508000,18348.710348,5021.723721,49516.538005
509000,18348.748875,5021.713727,49516.508837
510000,18348.710819,5021.706236,49516.540700
511000,18348.745667,5021.635031,49516.579153
512000,18348.816753,5021.727385,49516.557144
513000,18348.693463,5021.674513,49516.554855
514000,18348.691213,5021.706942,49516.561491
515000,18348.742584,5021.757454,49516.568414
516000,18348.744447,5021.666918,49516.578580
517000,18348.725698,5021.696162,49516.514712
518000,18348.761690,5021.730436,49516.573836
519000,18348.753392,5021.677014,49516.567554
520000,18348.745491,5021.740617,49516.561842
521000,18348.732568,5021.717950,49516.557981
522000,18348.756588,5021.675977,49516.545171
523000,18348.671414,5021.692643,49516.530976
524000,18348.690971,5021.758220,49516.559744
525000,18348.732637,5021.744949,49516.511087
526000,18348.697107,5021.709847,49516.533323
527000,18348.743312,5021.730662,49516.558525
528000,18348.780013,5021.720692,49516.574888
529000,18348.739546,5021.760943,49516.583504
530000,18348.669242,5021.704369,49516.489270
531000,18348.753454,5021.748509,49516.514287
532000,18348.714462,5021.666375,49516.565615
533000,18348.741386,5021.718023,49516.576152
534000,18348.744470,5021.699124,49516.550491
